8485405203,健身中文说唱 | 运动健身说唱合集,运动健身中文说唱必备,['说唱'],"[553815247, 26577098, 454966913, 1361223615, 1355292203, 1327060656, 28892418, 527163711, 469384094, 1372882136, 1315952365, 1320689747, 1365879256, 1309232803, 28830160, 1377785184, 462565213, 1383954630, 553813239, 1351343058, 1387629743, 1384562517, 1381583063, 1361386899, 553815245, 443622014, 1355292217, 1381368357, 1335257558, 1378479700, 538876056, 431795900, 534542490, 461308843, 1412541190, 452592005, 1429237400, 1312022268, 536096107, 28830171, 1313594825, 5252144, 556135526, 553813240, 543698255, 424495429, 1418602229, 1358276770, 515493921, 1414783970, 1357816679, 553258598, 1336871435, 491065931, 29722434, 534917810, 1806342356, 1294467974, 1355292196, 1501247106]"
8716182201,中西部说唱新声 | 中西部时下说唱新潮,在历经90到10年代中西部说唱不断发展后 这张歌单带你探寻近两年中西部说唱全新面貌并在未来持续更新来自美国中西部艺人的最新说唱声音,['说唱'],"[2074040860, 2044734734, 2070258163, 2063027817, 2051738222, 2063331414, 2061905092, 2044112669, 2078560116, 2065485570, 2058087535, 2033836744, 2064925363, 2061426674, 2063055632, 1960521236, 1880994717, 1369908740, 1323977358, 1404629875, 1391488008, 1476436335, 2073958084, 1993416454, 2065867771, 2072209619, 2043409834, 2073941231, 2074641093, 2015197662, 1880991617, 1301029444, 1812111518, 2020789975, 1877996493, 1967178275, 2059964428, 572032150, 2063332199, 1873260723, 2068969909, 1341935655, 1989323136, 2063403216, 2039105151, 1984854048, 28934631, 2064764442, 2030208332, 1987501369, 2045041909, 2071070136, 1919717335, 1993624316, 399343484, 1956392240, 1295812704, 2057473839, 2055452946, 1899264385]"
5286718474,Pop Rap | 流行旋律 说唱主流,最初为了适合电台播放而融合了流行音乐的一种风格，干脆利落的主歌和极度抓耳的副歌为主要特点，早期多为说唱歌手和流行歌手的合作居多，现在许多流行说唱歌手也开始自己演唱Hook部分,['说唱'],"[414118705, 1307463441, 1878136041, 1935846425, 1370099900, 2926297, 1936167315, 1873227509, 1851559373, 1473603737, 1924279353, 16964266, 1446020184, 1958648185, 27646979, 29418533, 1904208094, 17793698, 27906334, 27902187, 1297841, 1934807, 20942981, 16648207, 17793693, 26354244, 29535349, 21572885, 21572877, 1401302505, 1401302504, 40915136, 29718122, 476598254, 32142031, 1304399711, 21273749, 418550479, 1373172792, 1373097027, 1346069277, 550566634, 472045056, 534952158, 18613899, 26598172, 421486630, 17559973, 17559974, 574926602, 33599620, 26211277, 28029338, 3949386, 16808545, 3949384, 25677802, 25677983, 26402464, 16509528, 16509522, 16509573, 16509575, 18969154, 1311692595, 1311692835, 507580385, 26145007, 29743191, 27804336, 439121274, 1389015616, 1335483321, 555974038, 29809963, 28996039, 1467025344]"
8660950206,说唱热播2011 | 年度说唱热播指南,2011年说唱经典热播曲目,['说唱'],"[18614254, 17956427, 2416737, 20942981, 16842274, 17269944, 401277254, 16961463, 2002265, 1774819, 16842279, 17386603, 19971570, 17386604, 18614260, 18943484, 19762453, 1365608966, 20942955, 20746301, 31514547, 18614256, 19762459, 1863835, 18943470, 1317617162, 411332644, 31514544, 17749335, 437608640, 16509622, 17386606, 1934807, 27230220, 19277100, 1377483, 1142089, 27273846, 1600500, 18916534, 20942973, 19033770, 19762454, 17386590, 20942960]"
8666498204,1989 HipHop | 年度说唱热播指南,1989年说唱经典热播曲目,['说唱'],"[3855509, 1921568595, 1231926, 1861958958, 2039819, 21809569, 16855733, 539585721, 1231900, 3668336, 2787239, 2039829, 16785909, 3855519, 20963142, 572869158, 18983071, 506576174, 3046659, 2114486, 20963138, 3668318, 1348373147, 1972446, 22297444, 1401842853, 20963132, 2540749, 3855507, 572868387, 3310198, 16855739, 1972458, 2540756, 2114513, 2660841, 1972438, 3855522, 16855736, 2540762]"
8458276200,走路听说唱 | 强势节奏 气场十足,强势说唱节奏助你走路带风,['说唱'],"[1925309292, 1417673385, 407889561, 2029637925, 1324189825, 1919406812, 1919398112, 1834323160, 22073141, 1486529553, 1486895548, 1909599614, 1919669181, 1904152430, 1919406407, 2004780690, 2004777806, 2014198844, 2186287, 519342925, 1919406405, 1861126812, 1971633090, 2002920300, 1835987549, 4072328, 2017635960, 1988333704, 1823087932, 2005752028]"
8666498201,2001 HipHop | 年度说唱热播指南,2001年说唱经典热播曲目,['说唱'],"[17618269, 3027136, 21215511, 18643476, 31426084, 19197338, 473010721, 2308661, 17706071, 20978940, 1224060, 17739900, 17618268, 1475528, 22487906, 1347374, 18862747, 405339795, 18224916, 17227612, 1347412, 21268870, 1475537, 19197345, 20978942, 18210201, 17811818, 18862746, 1475509, 21268875, 17706064, 16962935, 27010401, 20978932, 17739914, 19085885, 18851336, 16596963, 21215509, 3141077, 17099536, 19303992, 1347058735, 18602102, 17548740]"
8284984808,Chill Rap | 舒缓说唱 慵懒节奏,Chill Rap/HipHop Vibes,['说唱'],"[2016606428, 2005732832, 2021149217, 2027162969, 1984726936, 1993420762, 2027429241, 2029472130, 1988735329, 2035103289, 2030333486, 2003510096, 2032966629, 2006666529, 2035104277, 1998622910, 2020473219, 1323809904, 2014972473, 1995785452, 2032131147, 1970225565, 2002666165, 1980107695, 2021149215, 2024796983, 2027133453, 2025347347, 2026459460, 2034763848, 2026480155, 2026455626, 1991128360, 1993416454, 2008004484, 2022324750, 2021147444, 2016111411, 2013608296, 2030700998, 2027182787, 2022845744, 2007545802, 2005124908, 2031195506, 2021059035, 1995790100, 1999548824, 1995489507, 1987646509, 1992594751, 2011758213, 2001811826, 1998214315, 2006114032, 1990259960, 1999548826, 2009727404, 1444959590, 1971625684]"
8368710498,东海岸说唱经典 | 硬核东岸 蹦啪学校,东海岸经典说唱集,['说唱'],"[21799576, 21252561, 1893762298, 18613888, 21268940, 16158638, 16991206, 21252549, 16822628, 18731441, 3818257, 31010093, 16158582, 21187878, 1893762303, 21268933, 18602018, 1186023, 1809658, 16330784, 17796648, 28041951, 16802100, 27914855, 16705430, 21799586, 21268941, 18524786, 25465095, 21799569, 17578672, 18055577, 17184213, 18614246, 16330807, 25454241, 1394136, 3750325, 2928640, 17811805, 27548663, 1186002, 16158561, 18305645, 18922454, 1475569, 1394289, 3565368, 1819807020, 16802394]"
8602517203,台湾说唱 | 不一样的说唱腔调,来自中国台湾的嘻哈态度,['说唱'],"[1365873829, 27533006, 28864697, 1384327915, 366271, 253767, 145225, 1990155433, 1339957830, 1476214222, 1842231721, 1391908079, 1375525315, 1880520376, 518904088, 1904270001, 473873638, 543798473, 1476457041, 28864688, 1837780857, 27533015, 135022, 1334416791, 32069261, 443070363, 76848, 1315466566, 1334428533, 145214, 1401739540, 1348367103, 444652227, 1308819522, 27533219, 1481380962, 1405908461, 253762, 1369742579, 1438452771, 2022405540, 454698656, 135023, 1835347595, 543798016, 1842227856, 366300, 559647465, 135026, 1849082401, 1892438395, 366258, 1899012796, 1954982673, 1920644092, 1846238180, 1979228981, 1398875623, 1315466565]"
