歌名,歌手,曲风,推荐标签,语种,BPM,乐评
La Valse D'amelie,Yann Tiersen、,世界音乐、,,纯音乐,95,
Tu Vuo' Fa' L'americano,Quadro Nuevo、,爵士、,可爱、快乐、放松、,纯音乐,97,
Blue Holiday,Halie Loren、,流行-欧美流行、,慵懒、放松、酒吧、,英语,65,
Kommissar Maigret,Quadro Nuevo、,爵士-拉丁爵士、,放松、,纯音乐,99,
Mambozart,Cuba Percussion、,爵士-拉丁爵士、古典-古典跨界、,快乐、爱情、浪漫、放松、舞蹈、,纯音乐,100,
Tomorrow With You,Senpai、Kondor、,,,,,
Don't Let Me Be Lonely Tonight,David Benoit、,爵士-柔顺爵士、,慵懒、放松、咖啡厅、,纯音乐,90,
Look To The Sky,Antonio Carlos Jobim、,爵士-巴萨诺瓦、,爱情、慵懒、浪漫、放松、,纯音乐,65,
I Can't See For Looking,Red Garland、,爵士-冷爵士、,慵懒、放松、咖啡厅、,英语,100,
They Can't Take That Away From Me,Massimo Faraò Trio、Denise King、,另类/独立、,,,115,
It Never Entered My Mind,Miles Davis Quintet、Richard Rodgers、Lorenz Hart、,爵士、,放松、咖啡厅、冥想、,纯音乐,115,
Put Your Head on My Shoulder,Houston Person、,爵士-比波普、爵士-硬波普、,,纯音乐,107,
Fly Me to the Moon (In Other Words),Doris Day、,爵士-人声爵士、流行、,放松、咖啡厅、,英语,103,
I Can't Give You Anything but Love,Red Garland、,爵士、,爱情、浪漫、,纯音乐,91,
(Back Home Again In) Indiana,Lester Young、,爵士-摇摆乐、,爱情、慵懒、浪漫、放松、咖啡厅、酒吧、,纯音乐,94,
Si tu vois ma msre,Sidney Bechet、,爵士、,动感、慵懒、放松、咖啡厅、,纯音乐,80,
Summertime,Italian Piano Bar Music Ensemble、Jazz Music Collection、,爵士、,慵懒、放松、浪漫、爱情、,,,
Blue Bossa,Massimo Farao' Trio、Phil Harper、,爵士-柔顺爵士、,咖啡厅、放松、浪漫、爱情、,纯音乐,,
Love Is Here to Stay,Houston Person、,爵士、,咖啡厅、慵懒、放松、,英语,,
My Romance,Houston Person、,爵士、,慵懒、放松、动感、,英语,120,
My Baby Just Cares For Me,Sophie Milman、,爵士、,动感、慵懒、放松、,,,
Guilty,Sophie Milman、,,,英语,,
"I Can't Give You Anything But Love, Baby",Sophie Milman、,爵士、,慵懒、放松、动感、,英语,,
Agua De Beber,Sophie Milman、,流行、,可爱、快乐、动感、,英语,,
I'll Be Seeing You,Sonny Stitt、,爵士-冷爵士、,动感、爱情、浪漫、放松、咖啡厅、,纯音乐,95,
But Beautiful,Eddie Higgins Trio、,爵士-冷爵士、,爱情、慵懒、浪漫、放松、咖啡厅、,纯音乐,63,
There Is No Greater Love,Ben Webster、,爵士-冷爵士、,动感、慵懒、放松、助眠、咖啡厅、酒吧、,纯音乐,61,
Little Jazz Lover,Light Jazz Academy、Soft Jazz Music、,爵士、,动感、慵懒、放松、,,,
Fantasy,Sensual Chill Collection、,爵士、新世纪、,咖啡厅、浪漫、爱情、放松、慵懒、,纯音乐,,
Jazz Holiday Breakfast,Jazz Guitar Club、Lounge Café、,爵士、,梦幻、放松、浪漫、爱情、慵懒、,纯音乐,,
You Go to My Head,Paul Desmond、,爵士-冷爵士、,动感、慵懒、放松、咖啡厅、,纯音乐,74,
My Heart Belongs To Daddy,Helen Schneider、,爵士、流行、,慵懒、放松、,英语,,
Night And Day,李敬子、,爵士-人声爵士、,爱情、慵懒、浪漫、放松、酒吧、,英语,139,
Remember,Hank Mobley、,爵士-硬波普、,爱情、慵懒、浪漫、放松、咖啡厅、,纯音乐,,
The Good Life,Till Brönner、,爵士、,咖啡厅、慵懒、放松、动感、,纯音乐,111,
Girl Talk,Helen Schneider、,爵士、流行、,爱情、慵懒、浪漫、放松、,英语,,
Relax: It’s Your Time with Jazz,Soothing Jazz Academy、Good Time House、,爵士、,,,,
Love Me Or Leave Me,Jane Monheit、,爵士-当代爵士、流行-欧美流行、,KTV、慵懒、放松、,,,
Honeysuckle Rose,Jane Monheit、,爵士-当代爵士、,慵懒、放松、,英语,177,
Santa Claus Is Coming To Town,Jack Jezzro And Friends、,,放松、冥想、,,97,
Moonlight Dancer,Isabelle Antena、,爵士-巴萨诺瓦、,清新、慵懒、放松、,英语,142,
There Will Never Be Another You,Lester Young、,爵士-冷爵士、,动感、爱情、慵懒、浪漫、放松、咖啡厅、,纯音乐,84,
Summer Vibe,Jazz Lounge Zone、,爵士、新世纪、,,纯音乐,,
All Is Quiet,Jazz Lounge Zone、,爵士、新世纪、,,纯音乐,,
Quiet Nights (Corcovado),Brigitte Zarie、,爵士、,动感、慵懒、放松、,英语,100,
C’est Si Bon,Dean Martin、,爵士、,抒情、动感、悲伤、KTV、,英语,120,
Le Temps Qui Passe,Laura Fygi、,爵士、流行、,放松、,法语,81,
What A Difference A Day Makes (Cuando Vuelva A Tu Lado),Laura Fygi、,流行、,,英语,97,
I Need To Be In Love,Laura Fygi、Gwen Micault、,流行、,,英语,,
All I Ask Of You,Laura Fygi、,爵士、流行、,,英语,,
At Last,Laura Fygi、,爵士、流行、,,英语,,
Let's Get Away From Here,Laura Fygi、Coen Van Baal、,爵士、流行、,,英语,,
The Lady Wants To Know,Laura Fygi、Jurre Haanstra、The London Studio Orchestra、,爵士、流行、,,英语,,
And I Love Him,Laura Fygi、,爵士、节奏布鲁斯-灵魂乐、拉丁音乐、,慵懒、放松、KTV、,英语,109,
I Wish You Love,Laura Fygi、,爵士、,抒情、慵懒、放松、,英语,,
Girl Talk,Laura Fygi、,爵士、,放松、KTV、,英语,,
The End Of A Love Affair,Laura Fygi、,流行、,,,,
Good Morning Heartache,Laura Fygi、,流行、,,,,
It's Crazy,Laura Fygi、,流行、,,英语,,
Dream A Little Dream,Laura Fygi、,爵士、,慵懒、放松、,英语,,
Over The Rainbow,Laura Fygi、,爵士、,慵懒、放松、,英语,162,
What a Wonderful World,Laura Fygi、,爵士、轻音乐、,,英语,,
Let There Be Love,Laura Fygi、,流行、,爱情、慵懒、浪漫、放松、KTV、,英语,120,
Am I Blue,Eddie Higgins、Scott Hamilton、,爵士、,,纯音乐,94,
Air for G String,Eddie Higgins、,爵士、,,英语,,
Falling In Love With Love,Eddie Higgins、,爵士、,,英语,,
Pennies from Heaven (Original Mix),Stan Getz、,爵士、,,英语,,
Jardim,Rosa Passos、,节奏布鲁斯、,悲伤、慵懒、放松、,英语,111,
Wave,Rosa Passos、,爵士-巴萨诺瓦、,放松、可爱、快乐、慵懒、,葡萄牙语,59,
GONE WITH THE WIND,Louis van Dijk Trio、,爵士、,咖啡厅、放松、慵懒、浪漫、爱情、,日语,,
WHERE WARE YOU,Louis van Dijk Trio、,爵士、,咖啡厅、放松、清新、,日语,,
I CAN'T GIVE YOU ANYTHING BUT LOVE,Louis van Dijk Trio、,爵士、,咖啡厅、放松、慵懒、,日语,,
ME MYSELF AND I,Diana Panton、,爵士、,,英语,166,
WOULDN'T IT BE LOVERLY,Diana Panton、,爵士、,慵懒、放松、,英语,110,
24 HOURS A DAY,Diana Panton、,爵士、,动感、慵懒、放松、,英语,100,
MAKE YOURSELF COMFORTABLE,Diana Panton、,爵士、,慵懒、放松、,英语,112,
THAT'S ALL,Diana Panton、,爵士、,,英语,145,
Caminhos Cruzados (bonus track),Saskia Bruin、,爵士、,慵懒、放松、,英语,111,
Estate,Saskia Bruin、,爵士、,慵懒、放松、,英语,175,
And We Will Fly,Saskia Bruin、,爵士、,爱情、慵懒、浪漫、放松、,英语,78,
My Broken Heart,Celso Fonseca、,爵士-巴萨诺瓦、,放松、清新、,英语,115,
Amor Em Paz,Eliane Elias、,,,,,
Anos Dourados,Eliane Elias、,,,,,
Ela E Carioca,Eliane Elias、,爵士-巴萨诺瓦、,,,,
Garota De Ipanema,Eliane Elias、,爵士-巴萨诺瓦、,动感、爱情、浪漫、咖啡厅、,葡萄牙语,,
Little Boat,Eliane Elias、,爵士、,放松、,英语,126,
Baby Come To Me,Eliane Elias、,爵士、,放松、动感、,英语,97,
You'd Be so Nice to Come Home To,Glendon Smith、,,,英语,,
I've Got the World on a String,Glendon Smith、,,,英语,,
I Could Write a Book,Glendon Smith、,,,英语,,
How High the Moon,Glendon Smith、,,,英语,,
Blue Skies,Glendon Smith、,,,英语,,
Prelude to a Kiss,Glendon Smith、,,,英语,,
Kissing a Fool,Glendon Smith、,,,英语,,
Beautiful Love,Glendon Smith、,轻音乐、,咖啡厅、浪漫、爱情、慵懒、放松、,,131,
A Fine Romance,Glendon Smith、,爵士、,咖啡厅、慵懒、放松、浪漫、爱情、,纯音乐,119,
Sadness and Soul,Curtis Fuller、,爵士-比波普、,轻快、快乐、,英语,,
Five Spot After Dark,Curtis Fuller、,爵士-比波普、爵士-硬波普、,爱情、慵懒、浪漫、放松、咖啡厅、,纯音乐,86,
Lights Ahead,Hara Noda、,爵士、,浪漫、爱情、放松、慵懒、,,134,
Line,Hara Noda、,爵士、,,纯音乐,109,
Slow Burn,Hara Noda、,爵士、,,纯音乐,129,
Years,Hara Noda、,爵士、,,纯音乐,109,
I Am Better Off (Jazz Version) (Instrumental Version),Wildson、Hara Noda、,爵士、,,纯音乐,,
Kites,Hara Noda、,爵士、,动感、慵懒、放松、酒吧、,纯音乐,,
The Moon Arising,Ketil Bjørnstad、,爵士、,慵懒、放松、,纯音乐,117,
East Of The Sun,Eddie Higgins Trio、,爵士-冷爵士、,爱情、慵懒、浪漫、放松、咖啡厅、,纯音乐,125,
Star Eyes,Eddie Higgins Trio、,爵士、,清新、慵懒、放松、咖啡厅、,纯音乐,142,
A Dream is a Wish Your Heart Makes,Kat Edmonson、,爵士、,,英语,,
Oh My Love,Kat Edmonson、,爵士、流行、,悲伤、放松、孤独、,英语,,
Champagne,Kat Edmonson、,爵士、流行、,清新、慵懒、放松、,英语,123,
(Just Like) Starting Over,Kat Edmonson、,爵士-人声爵士、,爱情、慵懒、浪漫、放松、咖啡厅、酒吧、,英语,92,
I Don't Miss It That Much,Halie Loren、,爵士、,,英语,,
God Bless The Child,Halie Loren、,爵士、,慵懒、放松、咖啡厅、,英语,178,
They Oughta Write a Song,Halie Loren、,爵士、流行-欧美流行、,抒情、悲伤、放松、,英语,136,
It's You,Halie Loren、,爵士、,,英语,,
Beyond the Sea,Halie Loren、,爵士-当代爵士、,慵懒、放松、,英语,128,
Purple Rain,Urselle、,爵士-流行爵士、,动感、慵懒、放松、咖啡厅、,英语,72,
Blues for Scott,Brian Simpson、,爵士、,,英语,117,
Waiting,Brian Simpson、,爵士、,动感、爱情、浪漫、活力、放松、,纯音乐,67,
Comin' Home Baby,David Sanborn、,爵士-当代爵士、,爱情、浪漫、咖啡厅、酒吧、,纯音乐,133,
Wouldn't It Be Loverly,Shelly Manne、,爵士-冷爵士、,,,,
Cottage for Sale,Matt Dennis、,爵士、,爱情、慵懒、浪漫、放松、酒吧、,英语,73,
Between the Devil and the Deep Blue Sea,Matt Dennis、,爵士、流行、,,英语,,
Sparkling Eyes,Background Music Masters、,爵士、,,纯音乐,,
Miss You Too,Soft Jazz Music、Relaxing Instrumental Jazz Ensemble、,爵士、,,纯音乐,,
Stompin' At The Savoy,John Pizzarelli、,爵士、,,英语,132,
Don't Let It Go to Your Head,John Pizzarelli、,爵士、流行、,,英语,,
(I Love You) For Sentimental Reasons,John Pizzarelli、,爵士、,慵懒、放松、悲伤、,英语,151,
Candy,John Pizzarelli、,爵士-摇摆乐、,,英语,,
I'm Confessin',John Pizzarelli、,爵士、,,英语,,
I Can Let Go Now,John Pizzarelli、,爵士、,,欧美,,
Some People Never Know,John Pizzarelli、,爵士、,,英语,,
My Valentine,John Pizzarelli、,爵士、,,英语,,
Warm And Beautiful,John Pizzarelli、,爵士、,,英语,,
Silly Love Songs,John Pizzarelli、,爵士-当代爵士、,放松、清新、慵懒、,英语,,
"Baubles, Bangles and Beads",John Pizzarelli、,爵士、,,英语,,
Smile,Ingram Washington、,爵士、,爱情、慵懒、浪漫、放松、,英语,96,
Background Instrumental Music,Chilled Jazz Masters、Romantic Time、,爵士、,,,,
This Is Our Evening,Chilled Jazz Masters、Romantic Time、,爵士、,,纯音乐,,
the Way You Look Tonight,Tony Bennett、,爵士-爵士蓝调、,抒情、浪漫、爱情、快乐、酒吧、,英语,93,
Back Doors,Chillout Jazz、Easy Listening Chilled Jazz、,,,纯音乐,,
Romantic Lights,Romantic Time、New York Jazz Lounge、,,,,,
Blue Moon,Laura Fygi、,爵士、,慵懒、放松、,英语,,
The Nearness of You,James Moody、,,,,,
I Love My Life,Sexual Music Collection、,爵士、,,纯音乐,,
New Shades of Bossa,Calm Background Paradise、Chill Lounge Music Zone、Gold Lounge、,爵士、,,纯音乐,,
Jazz Ballad Compositions,Classy Background Music Ensemble、Serenity Jazz Collection、Soft Jazz、,爵士、,,纯音乐,,
Tis Autumn,Chet Baker、,爵士、,,纯音乐,,
I've Grown Accustomed to Her Face,Chet Baker、,爵士、,,纯音乐,123,
Paradise & Jazz Streets,Love Music Zone、Background Music Masters、New York Jazz Lounge、,爵士、,,,,
Colors of Reflections,Love Music Zone、Background Music Masters、New York Jazz Lounge、,爵士、,,,,
Just Boogie,Classy Background Music Ensemble、Chill Lounge Music Zone、Jazz Instrumentals、,爵士、,,,,
Fever,Explosion of Jazz Ensemble、,爵士、,,,,
Best of Instrumental Jazz,Explosion of Jazz Ensemble、,爵士、,,,,
Jazz Club Night,Explosion of Jazz Ensemble、,爵士、,,,,
Alone with You,Soft Jazz、Relaxing Instrumental Jazz Ensemble、,爵士、,,,,
Jazz Club After Hours,Soft Jazz、Relaxing Instrumental Jazz Ensemble、,爵士、,,,,
"Me, You & Night",Jazz Music Lovers Club、Smooth Jazz Music Club、New York Jazz Lounge、,爵士、,,,,
Champagne,Jazz Music Lovers Club、Smooth Jazz Music Club、New York Jazz Lounge、,爵士、,,,,
From Athens to Paris,Jazz Lounge、Restaurant Music Songs、Calm Background Paradise、,爵士、,,,,
Love Myths,Jazz Lounge、Restaurant Music Songs、Calm Background Paradise、,爵士、,,,,
Jazz at Night,New York Lounge Quartett、Relaxing Instrumental Music、,爵士、,,,,
Waiting for You,Explosion of Jazz Ensemble、Relaxing Instrumental Music、Alternative Jazz Lounge、,爵士、,,,,
Cut the Jazz,Romantic Time、Sexual Music Collection、,爵士、,,,,
Too Close to You,Stockholm Jazz Quartet、,爵士、,,,,
Evening Air,Gold Lounge、Background Music Masters、,爵士、,,,,
Wrong Street,Piano Bar Consort、Italian Piano Bar Music Ensemble、Relaxing Instrumental Music、,爵士、,,,,
Chill Lounge,Positive Attitude Music Collection、Acoustic Hits、,爵士、,,,,
Tea Break,Jazz Lounge、,爵士、,,,,
Vintage Café,Jazz Lounge、,爵士、,,,,
Happiness and Joy,Instrumental Jazz Love Songs、Romantic Candlelight Orchestra、Acoustic Hits、,爵士、,,,,
Smooth Moonlight,Instrumental Jazz Love Songs、Romantic Candlelight Orchestra、Acoustic Hits、,爵士、,,,,
Smooth Cafe,Instrumental Jazz Love Songs、Romantic Candlelight Orchestra、Acoustic Hits、,爵士、,,,,
So Nice,Instrumental Jazz Love Songs、Romantic Candlelight Orchestra、Acoustic Hits、,爵士、,,,,
Atmosphere of Sale,Instrumental Jazz Love Songs、Romantic Candlelight Orchestra、Acoustic Hits、,爵士、,,,,
Inspired,Instrumental Jazz Love Songs、Romantic Candlelight Orchestra、Acoustic Hits、,爵士、,,,,
Cafe Lounge,Acoustic Hits、Soft Jazz、,爵士、,,,,
French Cafe,Piano Bar Music Experts、London Jazz Music Academy、Bar Music Masters、,爵士、,,,,
Piece of Me,Piano Bar Music Experts、London Jazz Music Academy、Bar Music Masters、,爵士、,,,,
Sweet Kiss,Piano Bar Music Experts、London Jazz Music Academy、Bar Music Masters、,爵士、,,,,
Cafe Bar,Piano Bar Music Experts、London Jazz Music Academy、Bar Music Masters、,爵士、,,,,
Perfect Atmosphere,Piano Bar Music Experts、London Jazz Music Academy、Bar Music Masters、,爵士、,,,,
Good Vibrations,Piano Bar Music Experts、London Jazz Music Academy、Bar Music Masters、,爵士、,,,,
Jazz in the Bar,Piano Bar Music Experts、London Jazz Music Academy、Bar Music Masters、,爵士、,,,,
Jazz Surprise,Gold Lounge、Café Lounge、,爵士、,,,,
Sleepless Night,Soft Jazz Music、Gold Lounge、Jazz Music Zone、,爵士、,,,,
Sunday Afternoon,Soft Jazz Music、Gold Lounge、Jazz Music Zone、,爵士、,,,,
Only for You,Soft Jazz Music、Gold Lounge、Jazz Music Zone、,爵士、,,,,
In the Club Lounge,Soft Jazz Music、Gold Lounge、Jazz Music Zone、,爵士、,,,,
Retro Romance,Soft Jazz Music、Gold Lounge、Jazz Music Zone、,爵士、,,,,
Feel the Magic,Soft Jazz Music、Gold Lounge、Jazz Music Zone、,爵士、,大气、,,,
Sentimental Background,Soft Jazz Music、Gold Lounge、Jazz Music Zone、,爵士、,,,,
Wine Bar Music,Soft Jazz Music、Gold Lounge、Jazz Music Zone、,爵士、,,,,
Love Ballad of All the Times,Romantic Piano Music Masters、Lounge Cafe、Cafe Piano Music Collection、,爵士、,,,,
Dreams Come True,Jazz Instrumentals、New York Jazz Lounge、Chilled Jazz Masters、,爵士、,,,,
Весенний воздух,London Jazz Music Academy、,爵士、,,英语,,
Unforgettable 50 Tracks,Amazing Jazz Music Collection、,新世纪、,,英语,,
City of Dance,Amazing Jazz Music Collection、,爵士、新世纪、,,英语,,
Under the Silver Moon,Amazing Jazz Music Collection、Stockholm Jazz Quartet、,爵士、,,,,
Mysterious Guest,Amazing Jazz Music Collection、Stockholm Jazz Quartet、,爵士、,,,,
Wake Me Up Tomorrow,Amazing Jazz Music Collection、Stockholm Jazz Quartet、,爵士、,,,,
White Feather Boas,Amazing Jazz Music Collection、Stockholm Jazz Quartet、,爵士、,,,,
Welcome to New York City,Amazing Jazz Music Collection、Stockholm Jazz Quartet、,爵士、,,,,
The Way You Look,Amazing Jazz Music Collection、Stockholm Jazz Quartet、,爵士、,,,,
Enchanted Night,Amazing Jazz Music Collection、Stockholm Jazz Quartet、,爵士、,,,,
Four O'clock in the Morning,Amazing Jazz Music Collection、Stockholm Jazz Quartet、,爵士、,,,,
Love Serenade,Amazing Jazz Music Collection、Stockholm Jazz Quartet、,爵士、,,,,
All My Story,Amazing Jazz Music Collection、Stockholm Jazz Quartet、,爵士、,,,,
Somewhere Under the Clouds,Amazing Jazz Music Collection、Stockholm Jazz Quartet、,爵士、,,,,
Romance Time After Time,Amazing Jazz Music Collection、Stockholm Jazz Quartet、,爵士、,,,,
The Best of Vintage Jazz,Amazing Jazz Music Collection、Stockholm Jazz Quartet、,爵士、,,,,
Lost in Jazz,Café Lounge、Jazz Lounge、Romantic Time、,爵士、,,,,
Crazy Vibes,Café Lounge、Jazz Lounge、Romantic Time、,爵士、,,,,
Restaurant Entertaining,Café Lounge、Jazz Lounge、Romantic Time、,爵士、,,,,
All Smooth,Café Lounge、Jazz Lounge、Romantic Time、,爵士、,,,,
Jazz del Sol,Gold Lounge、Music for Quiet Moments、,爵士、,,,,
Sunrise Ballad,Gold Lounge、Music for Quiet Moments、,爵士、,,,,
Intimate Moments,Gold Lounge、Music for Quiet Moments、,爵士、,,,,
Smooth Afternoon,Gold Lounge、Music for Quiet Moments、,爵士、,,,,
Floating Clouds,Gold Lounge、Music for Quiet Moments、,爵士、,,,,
Lovely Jazz,Gold Lounge、Music for Quiet Moments、,爵士、,,,,
Cut the Jazz,Easy Listening Chilled Jazz、Smooth Jazz Band、Relaxing Jazz Music、,爵士、,,,,
Prime Dinner,Jazz for Wine Tasting、Relaxing Instrumental Jazz Ensemble、,爵士、,,英语,,
Romantic Waltz,Jazz for Wine Tasting、Relaxing Instrumental Jazz Ensemble、,爵士、,,英语,,
Someone Loves You,Jazz for Wine Tasting、Relaxing Instrumental Jazz Ensemble、,爵士、,,英语,,
Romantic Whisper,Jazz for Wine Tasting、Relaxing Instrumental Jazz Ensemble、,爵士、,,英语,,
Incredible & Romantic Jazz Music,Jazz for Wine Tasting、Relaxing Instrumental Jazz Ensemble、,爵士、,,英语,,
Imagination,Stockholm Jazz Quartet、,,,英语,,
Autumn Jazz,Stockholm Jazz Quartet、,,,英语,,
Easy Listening Piano,Good Mood Music Academy、Smooth Jazz Band、Positive Thoughts Masters、,,,,,
Around Midnight,Magical Memories Jazz Academy、Positive Thoughts Masters、Instrumental、,爵士、轻音乐、,,,,
Jazzy Coffeehouse,Magical Memories Jazz Academy、Positive Thoughts Masters、Instrumental、,爵士、轻音乐、,,,,
Private Table,Magical Memories Jazz Academy、Positive Thoughts Masters、Instrumental、,爵士、轻音乐、,,,,
Chill Jazz Dinner,Magical Memories Jazz Academy、Positive Thoughts Masters、Instrumental、,爵士、轻音乐、,,,,
Dessert with a Cherry,Magical Memories Jazz Academy、Positive Thoughts Masters、Instrumental、,爵士、轻音乐、,,,,
Evening Music,Magical Memories Jazz Academy、Positive Thoughts Masters、Instrumental、,爵士、轻音乐、,,,,
Special Restaurant Jazz,Magical Memories Jazz Academy、Positive Thoughts Masters、Instrumental、,爵士、轻音乐、,,,,
Dance All Night,Magical Memories Jazz Academy、Positive Thoughts Masters、Instrumental、,爵士、轻音乐、,,,,
Soothe Your Soul,Chillout Jazz、Relaxation、Positive Thoughts Masters、,爵士、,,,,
Elegant Lounge Bar,Chillout Jazz、Relaxation、Positive Thoughts Masters、,爵士、,,,,
Magnetic Moments,Chillout Jazz、Relaxation、Positive Thoughts Masters、,爵士、,,,,
Sunday Morning,Chillout Jazz、Relaxation、Positive Thoughts Masters、,爵士、,,,,
My Lounge Music,Chillout Jazz、Relaxation、Positive Thoughts Masters、,爵士、,,,,
Soft and Smooth,Chillout Jazz、Gold Lounge、,爵士、,,,,
Time After Time,Jazz Lounge、Acoustic Hits、Chillout Jazz、,爵士、,,,,
Like a Star,Jazz Lounge、Acoustic Hits、Chillout Jazz、,爵士、,,,,
Only Lounge,Jazz Lounge、Acoustic Hits、Chillout Jazz、,爵士、,,,,
Dinner Jazz,Jazz Lounge、Acoustic Hits、Chillout Jazz、,爵士、,,,,
Find Away,Jazz Lounge、Acoustic Hits、Chillout Jazz、,爵士、,,,,
Bad Romance,Jazz Lounge、Acoustic Hits、Chillout Jazz、,爵士、,,,,
Jazz Surprise,Jazz Lounge、Acoustic Hits、Chillout Jazz、,爵士、,,,,
Positive Vibes,Music for Quiet Moments、Alternative Jazz Lounge、Restaurant Music、,爵士、,,,,
Cold Nights,Music for Quiet Moments、Alternative Jazz Lounge、Restaurant Music、,爵士、,,,,
Cafe Mood,Music for Quiet Moments、Alternative Jazz Lounge、Restaurant Music、,爵士、,,,,
Love & Peace,Music for Quiet Moments、Alternative Jazz Lounge、Restaurant Music、,爵士、,,,,
Blue Lagoon Cafe,Music for Quiet Moments、Alternative Jazz Lounge、Restaurant Music、,爵士、,,,,
Last Weekend,Music for Quiet Moments、Alternative Jazz Lounge、Restaurant Music、,爵士、,,,,
Nowhere,Alternative Jazz Lounge、Stockholm Jazz Quartet、,爵士、,,,,
You Know,Alternative Jazz Lounge、Stockholm Jazz Quartet、,爵士、,,,,
Intense,Alternative Jazz Lounge、Stockholm Jazz Quartet、,爵士、,,,,
Successfully,Alternative Jazz Lounge、Stockholm Jazz Quartet、,爵士、,,,,
Piano Jazz,Alternative Jazz Lounge、Stockholm Jazz Quartet、,爵士、,,,,
L'appuntamento,Massimo Farao' Trio、,爵士-柔顺爵士、,,纯音乐,,
E se domani,Pepito Ros、Francesco Casale、Martino De Franceschi、Roberto Cetoli、,爵士、,抒情、,英语,,
This Masquerade,Giampaolo Casati、,,,纯音乐,,
I'm in the Mood of Love,Pepito Ros、,爵士、,,英语,,
Fly Me to the Moon,Pepito Ros、,爵士、,,英语,,
Smile,Pepito Ros、,爵士、,,英语,,
Blue Moon,Pepito Ros、,爵士、,,英语,,
Give Me the Night,Denise King、Massimo Farao' Trio、,爵士-柔顺爵士、,,英语,,
Back to Black,Denise King、Massimo Farao' Trio、,爵士-柔顺爵士、,,英语,,
Don't Play That Song (You Lied),Denise King、Massimo Farao' Trio、,爵士-柔顺爵士、,,英语,,
Guess Who I Saw Today,Denise King、Massimo Farao' Trio、,爵士-柔顺爵士、,,英语,,
A Kiss by the Love,Café Lounge、Chilled Jazz Masters、Positive Attitude Music Collection、,爵士、,,英语,,
Mercy Mercy Mercy,Chilled Jazz Masters、,爵士、,,英语,,
See Ya Again,Chilled Jazz Masters、Soft Jazz、Summertime Music Paradise、,爵士、,,纯音乐,,
Night Breaks,New York Lounge Quartett、The Jazz Messengers、Alternative Jazz Lounge、,爵士、,,英语,,
Moments in Love,New York Lounge Quartett、The Jazz Messengers、Alternative Jazz Lounge、,爵士、,,英语,,
Beautiful Sunset,New York Lounge Quartett、The Jazz Messengers、Alternative Jazz Lounge、,爵士、,,英语,,
Chill Jazz Ecstasy,New York Lounge Quartett、The Jazz Messengers、Alternative Jazz Lounge、,爵士、,,英语,,
Midnight Vibes,New York Lounge Quartett、The Jazz Messengers、Alternative Jazz Lounge、,爵士、,,英语,,
Chill Jazz Tantric,New York Lounge Quartett、The Jazz Messengers、Alternative Jazz Lounge、,爵士、,,英语,,
Mysterious Love,New York Lounge Quartett、The Jazz Messengers、Alternative Jazz Lounge、,爵士、,,英语,,
**** Bossa Jazz,New York Lounge Quartett、The Jazz Messengers、Alternative Jazz Lounge、,爵士、,,英语,,
Deep Vibes,Alternative Jazz Lounge、New York Jazz Lounge、,爵士、,,,,
Chill Session,Alternative Jazz Lounge、New York Jazz Lounge、,爵士、,,,,
Magic Moments,Alternative Jazz Lounge、New York Jazz Lounge、,爵士、,,,,
Pleasant Thing,Alternative Jazz Lounge、New York Jazz Lounge、,爵士、,,,,
Glamour Life,Alternative Jazz Lounge、New York Jazz Lounge、,爵士、,,,,
Fly by Night,Alternative Jazz Lounge、New York Jazz Lounge、,爵士、,,,,
Lounge Bar,Alternative Jazz Lounge、New York Jazz Lounge、,爵士、,,,,
Instrumental Swing,Alternative Jazz Lounge、New York Jazz Lounge、,爵士、,,,,
Swing Jazz All Night,Alternative Jazz Lounge、New York Jazz Lounge、,爵士、,,,,
A Slow Dance,Lounge Cafe、Alternative Jazz Lounge、Relaxing Jazz Music、,爵士、,,,,
Remember this Place,Lounge Cafe、Alternative Jazz Lounge、Relaxing Jazz Music、,爵士、,,,,
Night with Jazz,Lounge Cafe、Alternative Jazz Lounge、Relaxing Jazz Music、,,,,,
Old Romance,Lounge Cafe、Alternative Jazz Lounge、Relaxing Jazz Music、,,,,,
Someone in Your Heart,Lounge Cafe、Alternative Jazz Lounge、Relaxing Jazz Music、,,,,,
Lovely Jazz,Lounge Cafe、Alternative Jazz Lounge、Relaxing Jazz Music、,,,纯音乐,,
Slow Kiss,Lounge Cafe、Alternative Jazz Lounge、Relaxing Jazz Music、,,,,,
Passion in the Eyes,Lounge Cafe、Alternative Jazz Lounge、Relaxing Jazz Music、,爵士、,,,,
Quiet & Slow Jazz,Lounge Cafe、Alternative Jazz Lounge、Relaxing Jazz Music、,,,,,
Smooth Night,Lounge Cafe、Alternative Jazz Lounge、Relaxing Jazz Music、,,,,,
Essential Jazz,Lounge Cafe、Alternative Jazz Lounge、Relaxing Jazz Music、,,,,,
A Million Reasons to Love You,Lounge Cafe、Alternative Jazz Lounge、Relaxing Jazz Music、,,,,,
Blue Jazz,Soft Jazz、Relaxing Jazz Music、Alternative Jazz Lounge、,爵士、,,,,
Sweet Paris,Soft Jazz、Relaxing Jazz Music、Alternative Jazz Lounge、,爵士、,,,,
Fresh Jazz,Soft Jazz、Relaxing Jazz Music、Alternative Jazz Lounge、,爵士、,,,,
Perfect Relax,Erotica、Alternative Jazz Lounge、,爵士、,,,,
